number,word,synonym
8003,amplify,wax
8003,amplify,mount
8003,amplify,redouble
8003,amplify,inflate (metaphorically)
8003,amplify,overstate
8003,amplify,aggrandise
8003,amplify,lionize
8004,acoustic,auditory
8004,acoustic,sonic
8004,acoustic,aural
8004,acoustic,sound
8004,acoustic,audio
8004,acoustic,phono
8004,acoustic,hearing
8004,acoustic,relating to sound
8004,acoustic,pertaining to sound
8004,acoustic,sound-related
8004,acoustic,sonant
8004,acoustic,phonetic
8004,acoustic,audiological
8004,acoustic,ostensive
8004,acoustic,diacoustic
8004,acoustic,acoustical
8004,acoustic,sonorous
8004,acoustic,resonant
8004,acoustic,vibrational
8004,acoustic,sound-producing
8004,acoustic,sound-transmitting
8004,acoustic,sound-absorbing
8004,acoustic,sound-insulating
8004,acoustic,psychoacoustic
8004,acoustic,music-related
8004,acoustic,sound-sensitive
8004,acoustic,echoic
8005,animate,enliven
8005,animate,vitalize
8005,animate,quicken
8005,animate,invigorate
8005,animate,energize
8005,animate,excite
8005,animate,rouse
8005,animate,stimulate
8005,animate,galvanize
8005,animate,inspire
8005,animate,vivify
8005,animate,reanimate
8005,animate,revive
8005,animate,resuscitate
8005,animate,give life to
8005,animate,bring to life
8005,animate,imbue with life
8005,animate,endow with life
8005,animate,animate
8005,animate,activate
8005,animate,stir
8005,animate,spark
8005,animate,fire
8005,animate,motivate
8005,animate,impel
8005,animate,drive
8005,animate,propel
8005,animate,breathe life into
8005,animate,infuse with energy
8005,animate,perk up
8005,animate,brighten
8005,animate,cheer
8005,animate,gladden
8005,animate,exhilarate
8005,animate,make lively
8005,animate,make spirited
8005,animate,make dynamic
8005,animate,give zest to
8005,animate,put pep into
8005,animate,rejuvenate
8005,animate,invigorate
8005,animate,fortify
8005,animate,reinforce
8005,animate,strengthen
8005,animate,empower
8005,animate,capacitate
8005,animate,re-energize
8005,animate,re-vitalize
8005,animate,re-stimulate
8005,animate,re-awaken
8005,animate,rekindle
8005,animate,resurge
8005,animate,fillip
8005,animate,actuate
8005,animate,kick-start
8005,animate,set in motion
8005,animate,set going
8005,animate,trigger
8005,animate,catalyze
8005,animate,promote
8005,animate,foment
8005,animate,foster
8005,animate,cultivate
8005,animate,nurture
8005,animate,cherish
8005,animate,fructify
8005,animate,generate
8005,animate,create
8005,animate,produce
8005,animate,engender
8005,animate,breed
8005,animate,propagate
8005,animate,multiply
8005,animate,proliferate
8005,animate,augment
8005,animate,increase
8005,animate,expand
8005,animate,develop
8005,animate,flourish
8005,animate,thrive
8005,animate,prosper
8005,animate,bloom
8005,animate,blossom
8005,animate,burgeon
8005,animate,effloresce
8005,animate,vegetate
8005,animate,grow
8005,animate,swell
8005,animate,distend
8005,animate,dilate
8005,animate,inflate
8005,animate,amplify
8005,animate,magnify
8005,animate,intensify
8005,animate,escalate
8005,animate,aggravate
8005,animate,exacerbate
8005,animate,heighten
8005,animate,sharpen
8005,animate,whetten
8005,animate,acute
8005,animate,piercing
8005,animate,penetrating
8005,animate,pungent
8005,animate,racy
8005,animate,piquant
8005,animate,spirited
8005,animate,vigorous
8005,animate,ardent
8005,animate,fervent
8005,animate,zealous
8005,animate,eager
8005,animate,keen
8005,animate,enthusiastic
8005,animate,passionate
8005,animate,impassioned
8005,animate,fiery
8005,animate,torrid
8005,animate,blazing
8005,animate,burning
8005,animate,scintillating
8005,animate,sparkling
8005,animate,gleaming
8005,animate,glowing
8005,animate,radiant
8005,animate,luminous
8005,animate,effulgent
8005,animate,refulgent
8005,animate,iridescent
8005,animate,opalescent
8005,animate,phosphorescent
8005,animate,luminescent
8005,animate,fluorescent
8005,animate,vibrant
8005,animate,dynamic
8005,animate,kinetic
8005,animate,motional
8005,animate,mobile
8005,animate,agile
8005,animate,nimble
8005,animate,swift
8005,animate,rapid
8005,animate,fast
8005,animate,quick
8005,animate,expeditious
8005,animate,prompt
8005,animate,punctual
8005,animate,timely
8005,animate,seasonable
8005,animate,opportune
8005,animate,auspicious
8005,animate,propitious
8005,animate,favorable
8005,animate,advantageous
8005,animate,beneficial
8005,animate,profitable
8005,animate,lucrative
8005,animate,remunerative
8005,animate,worthwhile
8005,animate,valuable
8005,animate,precious
8005,animate,priceless
8005,animate,invaluable
8005,animate,estimable
8005,animate,reputable
8005,animate,honorable
8005,animate,venerable
8005,animate,august
8005,animate,majestic
8005,animate,grand
8005,animate,splendid
8005,animate,magnificent
8005,animate,glorious
8005,animate,sublime
8005,animate,transcendent
8005,animate,divine
8005,animate,celestial
8005,animate,ethereal
8005,animate,immaterial
8005,animate,spiritual
8005,animate,intellectual
8005,animate,mental
8005,animate,cognitive
8005,animate,perceptive
8005,animate,observant
8005,animate,aware
8005,animate,conscious
8005,animate,sentient
8005,animate,sapient
8005,animate,wise
8005,animate,sage
8005,animate,erudite
8005,animate,learned
8005,animate,scholarly
8005,animate,studious
8005,animate,diligent
8005,animate,assiduous
8005,animate,industrious
8005,animate,persevering
8005,animate,tenacious
8005,animate,resolute
8005,animate,determined
8005,animate,steadfast
8005,animate,unwavering
8005,animate,unfaltering
8005,animate,unflinching
8005,animate,intrepid
8005,animate,courageous
8005,animate,brave
8005,animate,valiant
8005,animate,heroic
8005,animate,doughty
8005,animate,fearless
8005,animate,undaunted
8005,animate,unperturbed
8005,animate,unshaken
8005,animate,unmoved
8005,animate,unaffected
8005,animate,impassive
8005,animate,stoic
8005,animate,calm
8005,animate,placid
8005,animate,serene
8005,animate,tranquil
8005,animate,peaceful
8005,animate,halcyon
8005,animate,quiet
8005,animate,still
8005,animate,silent
8005,animate,mute
8005,animate,taciturn
8005,animate,reticent
8005,animate,reserved
8005,animate,demure
8005,animate,modest
8005,animate,humble
8005,animate,meek
8005,animate,submissive
8005,animate,obedient
8005,animate,docile
8005,animate,tractable
8005,animate,pliant
8005,animate,compliant
8005,animate,amenable
8005,animate,willing
8005,animate,eager
8005,animate,keen
8005,animate,enthusiastic
8005,animate,zealous
8005,animate,ardent
8005,animate,fervent
8005,animate,passionate
8005,animate,impassioned
8005,animate,fiery
8005,animate,torrid
8005,animate,blazing
8005,animate,burning
8005,animate,scintillating
8005,animate,sparkling
8005,animate,gleaming
8005,animate,glowing
8005,animate,radiant
8005,animate,luminous
8005,animate,effulgent
8005,animate,refulgent
8005,animate,iridescent
8005,animate,opalescent
8005,animate,phosphorescent
8005,animate,luminescent
8005,animate,fluorescent
8006,unconventional,nonconformist
8006,unconventional,unorthodox
8006,unconventional,unusual
8006,unconventional,irregular
8006,unconventional,atypical
8006,unconventional,different
8006,unconventional,novel
8006,unconventional,original
8006,unconventional,unique
8006,unconventional,eccentric
8006,unconventional,idiosyncratic
8006,unconventional,quirky
8006,unconventional,peculiar
8006,unconventional,singular
8006,unconventional,offbeat
8006,unconventional,outlandish
8006,unconventional,avant-garde
8006,unconventional,cutting-edge
8006,unconventional,radical
8006,unconventional,revolutionary
8006,unconventional,heretical
8006,unconventional,bohemian
8006,unconventional,maverick
8006,unconventional,dissident
8006,unconventional,unwonted
8006,unconventional,out of the ordinary
8006,unconventional,against the grain
8006,unconventional,breaking the mold
8006,unconventional,non-traditional
8006,unconventional,alternative
8006,unconventional,freethinking
8006,unconventional,left-field
8006,unconventional,way out
8006,unconventional,off the wall
8006,unconventional,uncommon
8006,unconventional,rare
8006,unconventional,remarkable
8006,unconventional,exceptional
8006,unconventional,anomalous
8006,unconventional,aberrant
8006,unconventional,iconoclastic
8006,unconventional,heterodox
8006,unconventional,unhackneyed
8006,unconventional,avant garde
8006,unconventional,outre
8006,unconventional,far out
8006,unconventional,non-standard
8006,unconventional,deviant
8006,unconventional,abnormal
8006,unconventional,unchartered
8006,unconventional,unexampled
8006,unconventional,unprecedented
8006,unconventional,off-center
8006,unconventional,off-kilter
8006,unconventional,out of the box
8006,unconventional,groundbreaking
8006,unconventional,innovative
8006,unconventional,unstereotyped
8006,unconventional,unregimented
8006,unconventional,free-spirited
8006,unconventional,independent
8006,unconventional,individualistic
8006,unconventional,eccentric
8006,unconventional,wayward
8006,unconventional,rogue
8006,unconventional,irregular
8006,unconventional,oddball
8006,unconventional,nonconforming
8006,unconventional,dissident
8006,unconventional,rebellious
8006,unconventional,insurgent
8006,unconventional,mutinous
8006,unconventional,unsubmissive
8006,unconventional,unruly
8006,unconventional,noncompliant
8007,assimilate,incorporate
8007,assimilate,integrate
8007,assimilate,absorb
8007,assimilate,adopt
8007,assimilate,adapt
8007,assimilate,adjust
8007,assimilate,conform
8007,assimilate,become similar
8007,assimilate,blend in
8007,assimilate,fit in
8007,assimilate,take in
8007,assimilate,digest
8007,assimilate,comprehend
8007,assimilate,understand
8007,assimilate,grasp
8007,assimilate,acquire
8007,assimilate,internalize
8007,assimilate,embrace
8007,assimilate,ingest
8007,assimilate,unify
8007,assimilate,homogenize
8007,assimilate,acculturate
8007,assimilate,naturalize
8007,assimilate,become part of
8007,assimilate,immerse
8007,assimilate,submerge
8007,assimilate,coalesce
8007,assimilate,meld
8007,assimilate,fuse
8007,assimilate,intermix
8007,assimilate,intermingle
8007,assimilate,harmonize
8007,assimilate,tally
8007,assimilate,square
8007,assimilate,converge
8007,assimilate,acclimatize
8007,assimilate,habituate
8007,assimilate,inure
8007,assimilate,domesticate
8007,assimilate,domesticize
8007,assimilate,encompass
8007,assimilate,welcome
8007,assimilate,receive
8007,assimilate,familiarize oneself
8007,assimilate,become accustomed
8007,assimilate,make like
8007,assimilate,liken
8007,assimilate,equate
8007,assimilate,analogize
8007,assimilate,identify with
8007,assimilate,become one with
8007,assimilate,be in harmony with
8007,assimilate,take on the character of
8007,assimilate,mold oneself
8007,assimilate,become integrated into
8007,assimilate,become absorbed into
8007,assimilate,become part and parcel of
8007,assimilate,make conform
8007,assimilate,bring into harmony
8007,assimilate,bring into line
8007,assimilate,bring into conformity
8007,assimilate,blend
8007,assimilate,merge
8007,assimilate,amalgamate
8008,painstaking,careful
8008,painstaking,thorough
8008,painstaking,meticulous
8008,painstaking,diligent
8008,painstaking,attentive
8008,painstaking,conscientious
8008,painstaking,scrupulous
8008,painstaking,punctilious
8008,painstaking,assiduous
8008,painstaking,sedulous
8008,painstaking,laborious
8008,painstaking,exact
8008,painstaking,precise
8008,painstaking,detailed
8008,painstaking,rigorous
8008,painstaking,studious
8008,painstaking,particular
8008,painstaking,fastidious
8008,painstaking,demanding
8008,painstaking,arduous
8008,painstaking,onerous
8008,painstaking,exacting
8008,painstaking,toilsome
8008,painstaking,strenuous
8008,painstaking,careful and thorough
8008,painstaking,with great care
8008,painstaking,taking great pains
8008,painstaking,in a detailed manner
8008,painstaking,with attention to detail
8008,painstaking,with meticulous attention
8008,painstaking,finicky
8008,painstaking,pernickety
8008,painstaking,hypercritical
8008,painstaking,pedantic
8008,painstaking,methodical
8008,painstaking,systematic
8008,painstaking,disciplined
8008,painstaking,disciplined
8008,painstaking,painstakingly
8008,painstaking,conscientiously
8008,painstaking,dutiful
8008,painstaking,persevering
8008,painstaking,industrious
8008,painstaking,unremitting
8008,painstaking,persistent
8008,painstaking,zealous
8008,painstaking,vigilant
8008,painstaking,watchful
8008,painstaking,heedful
8008,painstaking,mindful
8008,painstaking,attentively
8008,painstaking,studiously
8008,painstaking,with precision
8008,painstaking,with accuracy
8008,painstaking,with exactitude
8008,painstaking,with fidelity
8008,painstaking,with nicety
8008,painstaking,with fastidiousness
8008,painstaking,with scrupulousness
8008,painstaking,with punctiliousness
8008,painstaking,with assiduity
8008,painstaking,with sedulousness
8008,painstaking,with laborious effort
8008,painstaking,with great effort
8008,painstaking,with much effort
8008,painstaking,with hard work
8008,painstaking,with toil
8008,painstaking,with sweat
8008,painstaking,"with blood, sweat, and tears"
8008,painstaking,with dedication
8008,painstaking,with commitment
8008,painstaking,with devotion
8008,painstaking,with passion
8008,painstaking,attentive to detail
8008,painstaking,fussy
8008,painstaking,critical
8008,painstaking,overly critical
8008,painstaking,nitpicking
8008,painstaking,hair-splitting
8008,painstaking,sophistical
8008,painstaking,caviling
8008,painstaking,captious
8008,painstaking,ergodic
8008,painstaking,operose
8008,painstaking,hematic
8009,automate,mechanize
8009,automate,computerize
8009,automate,robotize
8009,automate,streamline
8009,automate,systematize
8009,automate,optimize
8009,automate,digitize
8009,automate,regulate
8009,automate,program
8009,automate,control
8009,automate,self-regulate
8009,automate,run automatically
8009,automate,computer-control
8009,automate,power
8009,automate,motorize
8009,automate,instrument
8009,automate,employ robots
8009,automate,use machines
8009,automate,make automatic
8009,automate,self-act
8009,automate,self-govern
8009,automate,operate automatically
8009,automate,implement automation
8009,automate,develop automated systems
8009,automate,apply automation
8009,automate,introduce automation
8009,automate,enable automation
8009,automate,bring about automation
8009,automate,make autonomous
8009,automate,actuate
8009,automate,electronify
8009,automate,cybernate
8009,automate,operationalize
8009,automate,integrate
8009,automate,orchestrate
8009,automate,coordinate
8009,automate,expedite
8009,automate,facilitate
8009,automate,standardize
8009,automate,refine
8009,automate,perfect
8009,automate,fine-tune
8009,automate,enhance
8009,automate,improve
8009,automate,develop
8009,automate,advance
8009,automate,upgrade
8009,automate,transform
8009,automate,re-engineer
8009,automate,remodel
8009,automate,reconstruct
8009,automate,restructure
8009,automate,modernize
8009,automate,innovate
8009,automate,progress
8009,automate,evolve
8009,automate,advance technologically
8009,automate,optimize workflow
8009,automate,boost efficiency
8009,automate,enhance productivity
8009,automate,improve performance
8009,automate,increase throughput
8009,automate,reduce manual labor
8009,automate,eliminate human intervention
8009,automate,remove human element
8009,automate,cut costs
8009,automate,save time
8009,automate,boost profit
8009,automate,accelerate processes
8009,automate,speed up operations
8009,automate,make more efficient
8009,automate,make more productive
8009,automate,make more effective
8009,automate,make more reliable
8009,automate,make more consistent
8009,automate,make more predictable
8009,automate,make more scalable
8009,automate,make more sustainable
8009,automate,make more resilient
8009,automate,make more robust
8009,automate,make more flexible
8009,automate,make more adaptable
8009,automate,make more user-friendly
8009,automate,make more accessible
8009,automate,make more secure
8009,automate,make more transparent
8009,automate,make more accountable
8009,automate,make more responsible
8009,automate,make more ethical
8009,automate,make more environmentally friendly
8009,automate,make more socially responsible
8009,automate,make more profitable
8009,automate,make more competitive
8009,automate,make more innovative
8009,automate,make more sustainable
8009,automate,make more resilient
8009,automate,make more robust
8009,automate,make more flexible
8009,automate,make more adaptable
8009,automate,make more user-friendly
8009,automate,make more accessible
8009,automate,make more secure
8009,automate,make more transparent
8009,automate,make more accountable
8009,automate,make more responsible
8009,automate,make more ethical
8009,automate,make more environmentally friendly
8009,automate,make more socially responsible
8009,automate,make more profitable
8009,automate,make more competitive
8009,automate,make more innovative
8010,semiconductor,electronic component
8010,semiconductor,solid-state device
8010,semiconductor,microchip
8010,semiconductor,integrated circuit
8010,semiconductor,IC
8010,semiconductor,chip
8010,semiconductor,transistor
8010,semiconductor,diode
8010,semiconductor,rectifier
8010,semiconductor,electronic material
8010,semiconductor,intrinsic semiconductor
8010,semiconductor,extrinsic semiconductor
8010,semiconductor,dopant
8010,semiconductor,semiconducting material
8010,semiconductor,semiconductive material
8010,semiconductor,solid state electronic device
8010,semiconductor,silicon
8010,semiconductor,germanium
8010,semiconductor,gallium arsenide
8010,semiconductor,compound semiconductor
8010,semiconductor,thin-film transistor
8010,semiconductor,TFT
8010,semiconductor,microelectronic device
8010,semiconductor,solid-state circuit
8010,semiconductor,VLSI component
8010,semiconductor,ULSI component
8010,semiconductor,nanoelectronic device
8010,semiconductor,semiconductor device
8010,semiconductor,semiconductor element
8010,semiconductor,semiconductor wafer
8010,semiconductor,die
8010,semiconductor,substrate
8010,semiconductor,electronic microcircuit
8010,semiconductor,active component
8010,semiconductor,discrete component
8010,semiconductor,electronic part
8010,semiconductor,device
8010,semiconductor,element
8010,semiconductor,component
8010,semiconductor,electronic
8010,semiconductor,microelectronic
8010,semiconductor,solid state
8010,semiconductor,integrated circuit component
8010,semiconductor,microcontroller
8010,semiconductor,microprocessor
8010,semiconductor,logic gate
8010,semiconductor,memory chip
8010,semiconductor,sensor
8010,semiconductor,optoelectronic device
8010,semiconductor,photodiode
8010,semiconductor,phototransistor
8010,semiconductor,solar cell
8010,semiconductor,thermoelectric material
8010,semiconductor,semiconducting crystal
8010,semiconductor,electronic building block
8010,semiconductor,semi-insulator
8010,semiconductor,energy band material
8010,semiconductor,charge carrier material
8010,semiconductor,transport material
8010,semiconductor,electronic transport material
8010,semiconductor,semi-metallic element
8010,semiconductor,intermetallic semiconductor
8010,semiconductor,amorphous semiconductor
8010,semiconductor,crystalline semiconductor
8010,semiconductor,organic semiconductor
8010,semiconductor,inorganic semiconductor
8010,semiconductor,wide bandgap semiconductor
8010,semiconductor,narrow bandgap semiconductor
8010,semiconductor,two-dimensional material
8010,semiconductor,2D material
8010,semiconductor,heterostructure
8010,semiconductor,quantum dot
8010,semiconductor,quantum well
8010,semiconductor,superlattice
8010,semiconductor,epitaxial layer
8010,semiconductor,electronic switch
8010,semiconductor,amplifying device
8010,semiconductor,signal processing device
8010,semiconductor,electronic amplifier
8010,semiconductor,signal amplifier
8011,blacken,darken
8011,blacken,char
8011,blacken,scorch
8011,blacken,smudge
8011,blacken,grime
8011,blacken,soot
8011,blacken,discolor
8011,blacken,besmirch
8011,blacken,tarnish
8011,blacken,defame
8011,blacken,slander
8011,blacken,libel
8011,blacken,malign
8011,blacken,vilify
8011,blacken,denigrate
8011,blacken,asperse
8011,blacken,calumniate
8011,blacken,traduce
8011,blacken,black
8011,blacken,ebonize
8011,blacken,shadow
8011,blacken,obscure
8011,blacken,cloud
8011,blacken,becloud
8011,blacken,smear
8011,blacken,soil
8011,blacken,foul
8011,blacken,taint
8011,blacken,sullying
8011,blacken,make black
8011,blacken,paint black
8011,blacken,cover in soot
8011,blacken,cover in grime
8011,blacken,asphalt
8011,blacken,coal
8011,blacken,lampblack
8011,blacken,fuscate
8011,blacken,nigrescent
8011,blacken,to bring discredit to
8011,blacken,to damage the reputation of
8011,blacken,to make defamatory statements about
8011,blacken,to cast aspersions on
8011,blacken,to give a bad name to
8011,blacken,stigmatize
8012,steeple,spire
8012,steeple,tower
8012,steeple,bell tower
8012,steeple,church tower
8012,steeple,belfry
8012,steeple,minaret
8012,steeple,flèche
8012,steeple,obelisk
8012,steeple,turret
8012,steeple,apex
8012,steeple,peak
8012,steeple,summit
8012,steeple,acroterion
8012,steeple,cockerel
8012,steeple,weathercock
8012,steeple,finial
8012,steeple,superstructure
8012,steeple,campanile
8012,steeple,cupola
8012,steeple,domical projection
8012,steeple,elevation
8012,steeple,needle
8012,steeple,point
8012,steeple,pyramidion
8012,steeple,roof tower
8013,crumble,disintegrate
8013,crumble,break apart
8013,crumble,fall apart
8013,crumble,decay
8013,crumble,degrade
8013,crumble,decompose
8013,crumble,pulverize
8013,crumble,fragment
8013,crumble,flake
8013,crumble,flake off
8013,crumble,disaggregate
8013,crumble,erode
8013,crumble,weather
8013,crumble,deteriorate
8013,crumble,molder
8013,crumble,powder
8013,crumble,granulate
8013,crumble,shatter
8013,crumble,splinter
8013,crumble,collapse
8013,crumble,give way
8013,crumble,break down
8013,crumble,crumple
8013,crumble,fall to pieces
8013,crumble,resolve into dust
8013,crumble,perish
8013,crumble,vanish
8013,crumble,attenuate
8013,crumble,waste away
8013,crumble,subside
8013,crumble,break up
8013,crumble,minify
8013,crumble,abrade
8013,crumble,wear away
8013,crumble,become reduced to particles
8013,crumble,go to rack and ruin
8013,crumble,go to seed
8013,crumble,mold
8013,crumble,rot
8013,crumble,resolve
8013,crumble,grind
8013,crumble,triturate
8013,crumble,muddle
8013,crumble,disembowel
8014,quartz,silica
8014,quartz,silicon dioxide
8014,quartz,SiO2
8014,quartz,rock crystal
8014,quartz,amethyst (purple quartz)
8014,quartz,citrine (yellow quartz)
8014,quartz,rose quartz (pink quartz)
8014,quartz,smoky quartz (gray/brown quartz)
8014,quartz,chalcedony (cryptocrystalline quartz)
8014,quartz,agate (banded chalcedony)
8014,quartz,jasper (opaque chalcedony)
8014,quartz,chert (cryptocrystalline quartz)
8014,quartz,flint (cryptocrystalline quartz)
8014,quartz,onyx (banded chalcedony)
8014,quartz,tiger's eye (chatoyant quartz)
8014,quartz,aventurine (quartz with inclusions)
8014,quartz,prasiolite (green quartz)
8014,quartz,phantom quartz
8014,quartz,scepter quartz
8014,quartz,elestial quartz
8014,quartz,Herkimer diamond (double-terminated quartz crystal)
8014,quartz,cryptocrystalline quartz
8014,quartz,macrocrystalline quartz
8014,quartz,crystalline silica
8014,quartz,siliceous mineral
8014,quartz,tectosilicate mineral
8015,ore,mineral deposit
8015,ore,rock
8015,ore,vein
8015,ore,lode
8015,ore,source rock
8015,ore,raw material
8015,ore,crude mineral
8015,ore,metalliferous rock
8015,ore,gangue
8015,ore,mine stuff
8015,ore,mineral-bearing rock
8015,ore,deposit
8015,ore,resource
8015,ore,paydirt
8015,ore,metalliferous earth
8015,ore,country rock
8015,ore,matrix
8015,ore,stockwork
8015,ore,protore
8015,ore,concentrate
8016,gunpower,black powder
8016,gunpower,powder
8016,gunpower,explosive
8016,gunpower,detonator
8016,gunpower,propellant
8016,gunpower,ammunition
8016,gunpower,ordnance
8016,gunpower,high explosive
8016,gunpower,nitrocellulose
8016,gunpower,cordite
8016,gunpower,ballistite
8016,gunpower,smokeless powder
8016,gunpower,fulminate
8016,gunpower,tetryl
8016,gunpower,picric acid
8016,gunpower,dynamite
8016,gunpower,TNT
8016,gunpower,trinitrotoluene
8016,gunpower,blasting agent
8016,gunpower,combustible
8016,gunpower,ignition
8016,gunpower,detonation
8016,gunpower,priming
8016,gunpower,charge
8016,gunpower,bursting charge
8016,gunpower,military explosive
8016,gunpower,energetic material
8016,gunpower,pyrotechnic composition
8016,gunpower,gun cotton
8016,gunpower,gelignite
8016,gunpower,semtex
8016,gunpower,ANFO
8016,gunpower,composition C4
8016,gunpower,RDX
8016,gunpower,HMX
8016,gunpower,PETN
8016,gunpower,Euren
8016,gunpower,octogen
8017,badger,grieve
8017,badger,pester
8017,badger,harass
8017,badger,hound
8017,badger,annoy
8017,badger,irritate
8017,badger,vex
8017,badger,torment
8017,badger,plague
8017,badger,chivy
8017,badger,beleaguer
8017,badger,importune
8017,badger,nag
8017,badger,bedevil
8017,badger,hector
8017,badger,persecute
8017,badger,browbeat
8017,badger,bulldoze
8017,badger,bully
8017,badger,worry
8017,badger,devil
8017,badger,harry
8017,badger,needle
8017,badger,provoke
8017,badger,irk
8017,badger,chafe
8017,badger,gall
8017,badger,nettle
8017,badger,peeve
8017,badger,ruffle
8017,badger,tease
8017,badger,get on someone's nerves
8017,badger,be a thorn in someone's side
8017,badger,keep after
8017,badger,European badger (Meles meles)
8017,badger,American badger (Taxidea taxus)
8017,badger,melid
8017,badger,mustelid
8017,badger,digging mammal
8017,badger,earth-pig
8017,badger,brock
8017,badger,persistently bother
8017,badger,continually nag
8017,badger,subject to persistent annoyance
8017,badger,wear down
8017,badger,push around
8017,badger,oppress
8017,badger,intimidate
8017,badger,maltreat
8017,badger,abuse
8017,badger,distress
8017,badger,inflict pain
8017,badger,afflict
8017,badger,torture
8017,badger,make life miserable for
8017,badger,drive up the wall
8017,badger,drive mad
8017,badger,drive to distraction
8017,badger,give someone a hard time
8017,badger,put the screws to
8017,badger,put through the wringer
8017,badger,rack
8017,badger,crucify
8017,badger,pillory
8017,badger,lambaste
8017,badger,berate
8017,badger,reproach
8017,badger,chastise
8018,deteriorate,worsen
8018,deteriorate,decline
8018,deteriorate,degrade
8018,deteriorate,decay
8018,deteriorate,degenerate
8018,deteriorate,crumble
8018,deteriorate,fall apart
8018,deteriorate,go bad
8018,deteriorate,spoil
8018,deteriorate,rot
8018,deteriorate,weaken
8018,deteriorate,fail
8018,deteriorate,lapse
8018,deteriorate,ebb
8018,deteriorate,atrophy
8018,deteriorate,decompose
8018,deteriorate,disintegrate
8018,deteriorate,break down
8018,deteriorate,go downhill
8018,deteriorate,sink
8018,deteriorate,slump
8018,deteriorate,sag
8018,deteriorate,wane
8018,deteriorate,fade
8018,deteriorate,perish
8018,deteriorate,oxidize
8018,deteriorate,corrode
8018,deteriorate,mold
8018,deteriorate,mildew
8018,deteriorate,putrefy
8018,deteriorate,impair
8018,deteriorate,exacerbate
