number,word,synonym
6004,circulate,bandy about
6004,circulate,get abroad
6004,circulate,round
6004,circulate,go round
6004,circulate,sphere
6004,circulate,cycle
6004,circulate,redistribute
6004,circulate,pass on
6004,circulate,purvey
6004,circulate,impart
6004,circulate,divulge
6004,circulate,ventilate
6004,circulate,oxygenize
6004,circulate,course through
6004,circulate,perambulate
6004,circulate,traverse
6004,circulate,be diffused
6004,circulate,be transmitted
6004,circulate,be propagated
6004,circulate,be disseminated
6005,corpse,body
6005,corpse,cadaver
6005,corpse,remains
6005,corpse,deceased
6005,corpse,the deceased
6005,corpse,dead body
6005,corpse,stiff
6005,corpse,carcass
6005,corpse,skeleton
6005,corpse,bones
6005,corpse,ashes
6005,corpse,dust
6005,corpse,earth
6005,corpse,mort
6005,corpse,decedent
6005,corpse,victim
6005,corpse,slain
6005,corpse,slain one
6005,corpse,fallen
6005,corpse,the departed
6005,corpse,late
6005,corpse,lifeless body
6005,corpse,cold body
6005,corpse,exanimate body
6005,corpse,demise
6005,corpse,relinquishment
6005,corpse,passing
6005,corpse,the departed soul
6005,corpse,gone to meet their maker
6005,corpse,gone to the great beyond
6005,corpse,no longer with us
6005,corpse,pushing up daisies
6005,corpse,six feet under
6005,corpse,in the grave
6005,corpse,departed
6005,corpse,dead person
6005,corpse,human remains
6005,corpse,mortal remains
6005,corpse,shell
6005,corpse,empty shell
6005,corpse,form
6005,corpse,shade
6005,corpse,ghost
6005,corpse,apparition
6005,corpse,spirit
6005,corpse,phantom
6005,corpse,wraith
6005,corpse,specter
6005,corpse,relics
6005,corpse,corse
6005,corpse,the defunct
6005,corpse,martyr
6005,corpse,sacrifice
6005,corpse,offering
6005,corpse,sacrifice victim
6005,corpse,roadkill
6005,corpse,found dead
6005,corpse,aunt sally
6005,corpse,bluecoat
6005,corpse,grinner
6005,corpse,floater
6005,corpse,cold meat
6005,corpse,meat wagon
6005,corpse,a stiff
6005,corpse,gone west
6005,corpse,caser
6005,corpse,the deceased person
6005,corpse,the deceased individual
6005,corpse,the late lamented
6005,corpse,the quiet one
6005,corpse,the still one
6005,corpse,the insensate
6005,corpse,a subject
6005,corpse,a case
6005,corpse,a patient
6005,corpse,a number
6005,corpse,the stiff
6005,corpse,the late
6005,corpse,the gone
6005,corpse,the lost
6005,corpse,a not breathing
6005,corpse,a non-breather
6005,corpse,a permanently resting
6005,corpse,a permanently sleeping
6005,corpse,a forever sleeping
6006,marsh,swamp
6006,marsh,bog
6006,marsh,fen
6006,marsh,morass
6006,marsh,slough
6006,marsh,mire
6006,marsh,quagmire
6006,marsh,wetland
6006,marsh,everglade
6006,marsh,bottomland
6006,marsh,bottom
6006,marsh,marshland
6006,marsh,peatland
6006,marsh,salt marsh
6006,marsh,tidal marsh
6006,marsh,carr
6006,marsh,palustrine
6006,marsh,pocosin
6006,marsh,moor
6006,marsh,plash
6006,marsh,sump
6006,marsh,shallow lake
6006,marsh,waterlogged area
6006,marsh,soft ground
6006,marsh,muskeg
6006,marsh,soggy ground
6006,marsh,miry land
6006,marsh,wet meadow
6006,marsh,bayou
6006,marsh,estuary
6007,fingerprint,dactylogram
6007,fingerprint,friction ridge impression
6007,fingerprint,finger mark
6007,fingerprint,print
6007,fingerprint,mark
6007,fingerprint,ridge pattern
6007,fingerprint,loop
6007,fingerprint,whorl
6007,fingerprint,arch
6007,fingerprint,tenprint
6007,fingerprint,latent print
6007,fingerprint,patent print
6007,fingerprint,plastic print
6007,fingerprint,identifying mark
6007,fingerprint,individual characteristic
6007,fingerprint,signature
6007,fingerprint,unique identifier
6007,fingerprint,ID
6007,fingerprint,trace
6007,fingerprint,evidence
6007,fingerprint,imprint
6007,fingerprint,diagnostic mark
6007,fingerprint,hallmark
6007,fingerprint,characteristic
6007,fingerprint,distinctive feature
6007,fingerprint,tell-tale sign
6007,fingerprint,minutiae
6007,fingerprint,Galton details
6007,fingerprint,edgeoscopy
6007,fingerprint,poreoscopy
6007,fingerprint,DNA fingerprint
6007,fingerprint,genetic fingerprint
6007,fingerprint,biometric signature
6007,fingerprint,biometric data
6007,fingerprint,digital signature
6008,coincide,align
6008,coincide,agree
6008,coincide,correspond
6008,coincide,match
6008,coincide,concur
6008,coincide,harmonize
6008,coincide,synchronize
6008,coincide,overlap
6008,coincide,intersect
6008,coincide,meet
6008,coincide,fall together
6008,coincide,happen simultaneously
6008,coincide,occur at the same time
6008,coincide,be concurrent
6008,coincide,tally
6008,coincide,accord
6008,coincide,chime
6008,coincide,coalesce
6008,coincide,converge
6008,coincide,duplicate
6008,coincide,resemble
6008,coincide,square
6008,coincide,jibe
6008,coincide,befall
6008,coincide,superimpose
6008,coincide,synchronize
6008,coincide,co-occur
6008,coincide,be contemporaneous
6008,coincide,be incident
6008,coincide,coextend
6008,coincide,amalgamate
6008,coincide,meld
6008,coincide,integrate
6008,coincide,link up
6008,coincide,connect
6008,coincide,coapt
6008,coincide,coincide in time
6008,coincide,coincide in space
6008,coincide,be in agreement
6008,coincide,be in harmony
6008,coincide,be consistent
6008,coincide,be in accordance
6008,coincide,be analogous
6008,coincide,be equivalent
6008,coincide,be the same
6008,coincide,be identical
6008,coincide,dovetail
6009,plumber,pipe fitter
6009,plumber,gasfitter
6009,plumber,drain cleaner
6009,plumber,waterworks mechanic
6009,plumber,hydraulics technician
6009,plumber,steamfitter
6009,plumber,maintenance plumber
6009,plumber,service plumber
6009,plumber,journeyman plumber
6009,plumber,master plumber
6009,plumber,plumbing contractor
6009,plumber,water engineer
6009,plumber,sanitary engineer
6009,plumber,drainage expert
6009,plumber,fixture installer
6009,plumber,pipe layer
6009,plumber,water system installer
6009,plumber,plumbing specialist
6009,plumber,hydronic specialist
6009,plumber,gas technician
6009,plumber,water heater technician
6009,plumber,leak detection specialist
6009,plumber,rooter service
6009,plumber,drainage contractor
6009,plumber,waste disposal expert
6009,plumber,water supply professional
6009,plumber,domestic engineer (archaic)
6009,plumber,lead worker (historical)
6009,plumber,sanitary technician
6009,plumber,plumbing repairman
6009,plumber,plumbing maintenance worker
6010,comprise,include
6010,comprise,contain
6010,comprise,consist of
6010,comprise,be composed of
6010,comprise,be made up of
6010,comprise,encompass
6010,comprise,incorporate
6010,comprise,constitute
6010,comprise,form
6010,comprise,compose
6010,comprise,hold
6010,comprise,accommodate
6010,comprise,embrace
6010,comprise,subsume
6010,comprise,integrate
6010,comprise,number
6010,comprise,count
6010,comprise,be comprised of
6010,comprise,involve
6010,comprise,cover
6010,comprise,itemize
6010,comprise,detail
6010,comprise,spell out
6010,comprise,list
6010,comprise,catalogue
6010,comprise,inventory
6010,comprise,enumerate
6010,comprise,specify
6010,comprise,embody
6010,comprise,represent
6010,comprise,exemplify
6010,comprise,be inclusive of
6010,comprise,take in
6010,comprise,comprise of
6011,dictation,writing from dictation
6011,dictation,taking dictation
6011,dictation,transcription
6011,dictation,recording
6011,dictation,note-taking
6011,dictation,copying
6011,dictation,scribing
6011,dictation,writing down
6011,dictation,setting down
6011,dictation,jotting down
6011,dictation,shorthand
6011,dictation,stenography
6011,dictation,oral transcription
6011,dictation,verbatim record
6011,dictation,aural comprehension exercise
6011,dictation,controlled writing exercise
6011,dictation,guided writing
6011,dictation,copywork
6011,dictation,calligraphy practice
6011,dictation,penmanship exercise
6011,dictation,audiography
6011,dictation,phonography
6011,dictation,audio typing
6011,dictation,voice writing
6011,dictation,voice recognition output
6011,dictation,speech-to-text conversion
6011,dictation,minutes
6011,dictation,notes
6011,dictation,protocol
6011,dictation,report
6011,dictation,account
6011,dictation,chronicle
6012,amazement,wonder
6012,amazement,astonishment
6012,amazement,surprise
6012,amazement,awe
6012,amazement,bewilderment
6012,amazement,wonderment
6012,amazement,shock
6012,amazement,dismay
6012,amazement,flabbergastedness
6012,amazement,stupefaction
6012,amazement,consternation
6012,amazement,marvel
6012,amazement,admiration
6012,amazement,fascination
6012,amazement,perplexity
6012,amazement,disbelief
6012,amazement,incredulity
6012,amazement,amazement
6012,amazement,speechlessness
6012,amazement,being taken aback
6012,amazement,being dumbfounded
6012,amazement,being thunderstruck
6012,amazement,being bowled over
6012,amazement,being floored
6012,amazement,startlement
6012,amazement,jar
6012,amazement,revelation
6012,amazement,eye-opener
6012,amazement,revelation
6012,amazement,miracle
6012,amazement,prodigy
6012,amazement,phenomenon
6012,amazement,something astonishing
6012,amazement,something wondrous
6012,amazement,awe-inspiring
6012,amazement,mind-blowing
6012,amazement,stunning
6012,amazement,astounding
6012,amazement,impressiveness
6012,amazement,grandeur
6012,amazement,majesty
6012,amazement,sublimity
6012,amazement,etherealness
6012,amazement,unbelievability
6012,amazement,improbability
6012,amazement,impossibility
6012,amazement,a sense of wonder
6012,amazement,a feeling of awe
6012,amazement,sheer amazement
6012,amazement,complete astonishment
6012,amazement,utter surprise
6012,amazement,profound amazement
6012,amazement,great surprise
6012,amazement,extreme astonishment
6012,amazement,being completely dumbfounded
6012,amazement,being utterly flabbergasted
6012,amazement,being in a state of wonder
6012,amazement,being in a state of awe
6012,amazement,wonder-struck
6012,amazement,agog
6012,amazement,aghast
6012,amazement,thunderstruck
6012,amazement,dumbstruck
6012,amazement,aghast
6012,amazement,discombobulation
6012,amazement,perturbation
6012,amazement,disquietude
6012,amazement,awe and wonder
6012,amazement,jaw-dropping
6012,amazement,mind-boggling
6012,amazement,remarkable
6012,amazement,extraordinary
6012,amazement,uncommon
6012,amazement,unusual
6012,amazement,singular
6012,amazement,exceptional
6012,amazement,striking
6012,amazement,notable
6012,amazement,memorable
6012,amazement,unforgettable
6012,amazement,mindfulness
6012,amazement,contemplation
6012,amazement,reflection
6012,amazement,delight
6012,amazement,rapture
6012,amazement,ecstasy
6012,amazement,transport
6012,amazement,elation
6012,amazement,exaltation
6012,amazement,jubilation
6012,amazement,bliss
6012,amazement,felicity
6012,amazement,joy
6012,amazement,pleasure
6012,amazement,gratification
6012,amazement,satisfaction
6012,amazement,contentment
6012,amazement,fulfilment
6012,amazement,exhilaration
6012,amazement,thrill
6012,amazement,excitement
6012,amazement,anticipation
6012,amazement,suspense
6012,amazement,curiosity
6012,amazement,interest
6012,amazement,absorption
6012,amazement,engrossment
6012,amazement,preoccupation
6012,amazement,fascination
6012,amazement,intrigue
6012,amazement,enchantment
6012,amazement,allurement
6012,amazement,temptation
6012,amazement,seduction
6012,amazement,captivation
6012,amazement,spellbound
6012,amazement,mesmerized
6012,amazement,hypnotized
6012,amazement,entranced
6012,amazement,rapt
6012,amazement,absorbed
6012,amazement,engrossed
6012,amazement,preoccupied
6012,amazement,fascinated
6012,amazement,intrigued
6012,amazement,enchanted
6012,amazement,allured
6012,amazement,tempted
6012,amazement,seduced
6012,amazement,captivated
6012,amazement,astounded
6012,amazement,flabbergasted
6012,amazement,stupefied
6012,amazement,baffled
6012,amazement,perplexed
6012,amazement,confounded
6012,amazement,mystified
6012,amazement,puzzled
6012,amazement,disoriented
6012,amazement,dazed
6012,amazement,befuddled
6012,amazement,bemused
6012,amazement,nonplussed
6012,amazement,taken aback
6012,amazement,dumbfounded
6012,amazement,speechless
6012,amazement,wordless
6012,amazement,inarticulate
6012,amazement,mute
6012,amazement,silent
6012,amazement,quiet
6012,amazement,hushed
6012,amazement,still
6012,amazement,motionless
6012,amazement,paralyzed
6012,amazement,frozen
6012,amazement,petrified
6012,amazement,transfixed
6012,amazement,riveted
6012,amazement,glued
6012,amazement,fixed
6012,amazement,stuck
6012,amazement,rooted
6012,amazement,immobile
6012,amazement,unmoving
6012,amazement,steady
6012,amazement,stable
6012,amazement,firm
6012,amazement,secure
6012,amazement,safe
6012,amazement,protected
6012,amazement,defended
6012,amazement,guarded
6012,amazement,shielded
6012,amazement,sheltered
6012,amazement,covered
6012,amazement,screened
6012,amazement,hidden
6012,amazement,concealed
6012,amazement,veiled
6012,amazement,masked
6012,amazement,disguised
6012,amazement,camouflaged
6012,amazement,obfuscated
6012,amazement,blurred
6012,amazement,dimmed
6012,amazement,faded
6012,amazement,vanished
6012,amazement,disappeared
6012,amazement,dissolved
6012,amazement,evaporated
6012,amazement,melted
6012,amazement,consumed
6012,amazement,destroyed
6012,amazement,ruined
6012,amazement,damaged
6012,amazement,injured
6012,amazement,harmed
6012,amazement,hurt
6012,amazement,wounded
6012,amazement,afflicted
6012,amazement,burdened
6012,amazement,oppressed
6012,amazement,suppressed
6012,amazement,repressed
6012,amazement,stifled
6012,amazement,smothered
6012,amazement,choked
6012,amazement,suffocated
6012,amazement,asphyxiated
6012,amazement,extinguished
6012,amazement,quenched
6012,amazement,doused
6012,amazement,smoldered
6012,amazement,flickered
6012,amazement,wavered
6012,amazement,oscillated
6012,amazement,fluctuated
6012,amazement,varied
6012,amazement,changed
6012,amazement,altered
6012,amazement,modified
6012,amazement,transformed
6012,amazement,converted
6012,amazement,reformed
6012,amazement,revolutionized
6012,amazement,innovated
6012,amazement,pioneered
6012,amazement,originated
6012,amazement,founded
6012,amazement,established
6012,amazement,created
6012,amazement,invented
6012,amazement,discovered
6012,amazement,unveiled
6012,amazement,revealed
6012,amazement,exposed
6012,amazement,uncovered
6012,amazement,stripped
6012,amazement,denuded
6012,amazement,laid bare
6012,amazement,unprotected
6012,amazement,vulnerable
6012,amazement,susceptible
6012,amazement,prone
6012,amazement,liable
6012,amazement,exposed to
6012,amazement,at risk of
6012,amazement,in danger of
6012,amazement,threatened by
6012,amazement,menaced by
6012,amazement,besieged by
6012,amazement,attacked by
6012,amazement,assaulted by
6012,amazement,bombarded by
6012,amazement,invaded by
6012,amazement,overrun by
6012,amazement,conquered by
6012,amazement,defeated by
6012,amazement,subdued by
6012,amazement,overpowered by
6012,amazement,crushed by
6012,amazement,annihilated by
6012,amazement,obliterated by
6012,amazement,erased by
6012,amazement,wiped out by
6012,amazement,eliminated by
6012,amazement,extirpated by
6012,amazement,eradicated by
6012,amazement,abolished by
6012,amazement,repealed by
6012,amazement,nullified by
6012,amazement,invalidated by
6012,amazement,voided by
6012,amazement,rescinded by
6012,amazement,revoked by
6012,amazement,annulled by
6012,amazement,abrogated by
6012,amazement,superseded by
6012,amazement,replaced by
6012,amazement,substituted by
6012,amazement,supplanted by
6012,amazement,displaced by
6012,amazement,eclipsed by
6012,amazement,overshadowed by
6012,amazement,outshone by
6012,amazement,excelled by
6012,amazement,surpassed by
6012,amazement,transcended by
6012,amazement,ascended by
6012,amazement,elevated by
6012,amazement,lifted by
6012,amazement,raised by
6012,amazement,promoted by
6012,amazement,advanced by
6012,amazement,improved by
6012,amazement,enhanced by
6012,amazement,augmented by
6012,amazement,amplified by
6012,amazement,extended by
6012,amazement,expanded by
6012,amazement,enlarged by
6012,amazement,widened by
6012,amazement,deepened by
6012,amazement,heightened by
6012,amazement,intensified by
6012,amazement,strengthened by
6012,amazement,reinforced by
6012,amazement,fortified by
6012,amazement,bolstered by
6012,amazement,underpinned by
6012,amazement,supported by
6012,amazement,sustained by
6012,amazement,maintained by
6012,amazement,preserved by
6012,amazement,conserved by
6012,amazement,protected by
6012,amazement,safeguarded by
6012,amazement,defended by
6012,amazement,guarded by
6012,amazement,shielded by
6012,amazement,sheltered by
6012,amazement,covered by
6012,amazement,screened by
6012,amazement,hidden by
6012,amazement,concealed by
6012,amazement,veiled by
6012,amazement,masked by
6012,amazement,disguised by
6012,amazement,camouflaged by
6012,amazement,obfuscated by
6012,amazement,blurred by
6012,amazement,dimmed by
6012,amazement,faded by
6012,amazement,vanished by
6012,amazement,disappeared by
6012,amazement,dissolved by
6012,amazement,evaporated by
6012,amazement,melted by
6012,amazement,consumed by
6012,amazement,destroyed by
6012,amazement,ruined by
6012,amazement,damaged by
6012,amazement,injured by
6012,amazement,harmed by
6012,amazement,hurt by
6012,amazement,wounded by
6012,amazement,afflicted by
6012,amazement,burdened by
6012,amazement,oppressed by
6012,amazement,suppressed by
6012,amazement,repressed by
6012,amazement,stifled by
6012,amazement,smothered by
6012,amazement,choked by
6012,amazement,suffocated by
6012,amazement,asphyxiated by
6012,amazement,extinguished by
6012,amazement,quenched by
6012,amazement,doused by
6012,amazement,smoldered by
6012,amazement,flickered by
6012,amazement,wavered by
6012,amazement,oscillated by
6012,amazement,fluctuated by
6012,amazement,varied by
6012,amazement,changed by
6012,amazement,altered by
6012,amazement,modified by
6012,amazement,transformed by
6012,amazement,converted by
6012,amazement,reformed by
6012,amazement,revolutionized by
6012,amazement,innovated by
6012,amazement,pioneered by
6012,amazement,originated by
6012,amazement,founded by
6012,amazement,established by
6012,amazement,created by
6012,amazement,invented by
6012,amazement,discovered by
6012,amazement,unveiled by
6012,amazement,revealed by
6012,amazement,exposed by
6012,amazement,uncovered by
6012,amazement,stripped by
6012,amazement,denuded by
6012,amazement,laid bare by
6012,amazement,unprotected by
6012,amazement,vulnerable to
6012,amazement,susceptible to
6012,amazement,prone to
6012,amazement,liable to
6012,amazement,exposed to
6012,amazement,at risk of
6012,amazement,in danger of
6012,amazement,threatened by
6012,amazement,menaced by
6012,amazement,besieged by
6012,amazement,attacked by
6012,amazement,assaulted by
6012,amazement,bombarded by
6012,amazement,invaded by
6012,amazement,overrun by
6012,amazement,conquered by
6012,amazement,defeated by
6012,amazement,subdued by
6012,amazement,overpowered by
6012,amazement,crushed by
6012,amazement,annihilated by
6012,amazement,obliterated by
6012,amazement,erased by
6012,amazement,wiped out by
6012,amazement,eliminated by
6012,amazement,extirpated by
6012,amazement,eradicated by
6012,amazement,abolished by
6012,amazement,repealed by
6012,amazement,nullified by
6012,amazement,invalidated by
6012,amazement,voided by
6012,amazement,rescinded by
6012,amazement,revoked by
6012,amazement,annulled by
6012,amazement,abrogated by
6012,amazement,superseded by
6012,amazement,replaced by
6012,amazement,substituted by
6012,amazement,supplanted by
6012,amazement,displaced by
6012,amazement,eclipsed by
6012,amazement,overshadowed by
6012,amazement,outshone by
6012,amazement,excelled by
6012,amazement,surpassed by
6012,amazement,transcended by
6012,amazement,ascended by
6012,amazement,elevated by
6012,amazement,lifted by
6012,amazement,raised by
6012,amazement,promoted by
6012,amazement,advanced by
6012,amazement,improved by
6012,amazement,enhanced by
6012,amazement,augmented by
6012,amazement,amplified by
6012,amazement,extended by
6012,amazement,expanded by
6012,amazement,enlarged by
6012,amazement,widened by
6012,amazement,deepened by
6012,amazement,heightened by
6012,amazement,intensified by
6012,amazement,strengthened by
6012,amazement,reinforced by
6012,amazement,fortified by
6012,amazement,bolstered by
6012,amazement,underpinned by
6012,amazement,supported by
6012,amazement,sustained by
6012,amazement,maintained by
6012,amazement,preserved by
6012,amazement,conserved by
6012,amazement,protected by
6012,amazement,safeguarded by
6012,amazement,defended by
6012,amazement,guarded by
6012,amazement,shielded by
6012,amazement,sheltered by
6012,amazement,covered by
6012,amazement,screened by
6012,amazement,hidden by
6012,amazement,concealed by
6012,amazement,veiled by
6012,amazement,masked by
6012,amazement,disguised by
6012,amazement,camouflaged by
6012,amazement,obfuscated by
6012,amazement,blurred by
6012,amazement,dimmed by
6012,amazement,faded by
6012,amazement,vanished by
6012,amazement,disappeared by
6012,amazement,dissolved by
6012,amazement,evaporated by
6012,amazement,melted by
6012,amazement,consumed by
6012,amazement,destroyed by
6012,amazement,ruined by
6012,amazement,damaged by
6012,amazement,injured by
6012,amazement,harmed by
6012,amazement,hurt by
6012,amazement,wounded by
6012,amazement,afflicted by
6012,amazement,burdened by
6012,amazement,oppressed by
6012,amazement,suppressed by
6012,amazement,repressed by
6012,amazement,stifled by
6012,amazement,smothered by
6012,amazement,choked by
6012,amazement,suffocated by
6012,amazement,asphyxiated by
6012,amazement,extinguished by
6012,amazement,quenched by
6012,amazement,doused by
6012,amazement,smoldered by
6012,amazement,flickered by
6012,amazement,wavered by
6012,amazement,oscillated by
6012,amazement,fluctuated by
6012,amazement,varied by
6012,amazement,changed by
6012,amazement,altered by
6012,amazement,modified by
6012,amazement,transformed by
6012,amazement,converted by
6012,amazement,reformed by
6012,amazement,revolutionized by
6012,amazement,innovated by
6012,amazement,pioneered by
6012,amazement,originated by
6012,amazement,founded by
6012,amazement,established by
6012,amazement,created by
6012,amazement,invented by
6012,amazement,discovered by
6012,amazement,unveiled by
6012,amazement,revealed by
6012,amazement,exposed by
6012,amazement,uncovered by
6012,amazement,stripped by
6012,amazement,denuded by
6012,amazement,laid bare by
6012,amazement,unprotected by
6012,amazement,vulnerable to
6012,amazement,susceptible to
6012,amazement,prone to
6012,amazement,liable to
6012,amazement,exposed to
6012,amazement,at risk of
6012,amazement,in danger of
6012,amazement,threatened by
6012,amazement,menaced by
6012,amazement,besieged by
6012,amazement,attacked by
6012,amazement,assaulted by
6012,amazement,bombarded by
6012,amazement,invaded by
6012,amazement,overrun by
6012,amazement,conquered by
6012,amazement,defeated by
6012,amazement,subdued by
6012,amazement,overpowered by
6012,amazement,crushed by
6012,amazement,annihilated by
6012,amazement,obliterated by
6012,amazement,erased by
6012,amazement,wiped out by
6012,amazement,eliminated by
6012,amazement,extirpated by
6012,amazement,eradicated by
6012,amazement,abolished by
6012,amazement,repealed by
6012,amazement,nullified by
6012,amazement,invalidated by
6012,amazement,voided by
6012,amazement,rescinded by
6012,amazement,revoked by
6012,amazement,annulled by
6012,amazement,abrogated by
6012,amazement,superseded by
6012,amazement,replaced by
6012,amazement,substituted by
6012,amazement,supplanted by
6012,amazement,displaced by
6012,amazement,eclipsed by
6012,amazement,overshadowed by
6012,amazement,outshone by
6012,amazement,excelled by
6012,amazement,surpassed by
6012,amazement,transcended by
6012,amazement,ascended by
6012,amazement,elevated by
6012,amazement,lifted by
6012,amazement,raised by
6012,amazement,promoted by
6012,amazement,advanced by
6012,amazement,improved by
6012,amazement,enhanced by
6012,amazement,augmented by
6012,amazement,amplified by
6012,amazement,extended by
6012,amazement,expanded by
6012,amazement,enlarged by
6012,amazement,widened by
6012,amazement,deepened by
6012,amazement,heightened by
6012,amazement,intensified by
6012,amazement,strengthened by
6012,amazement,reinforced by
6012,amazement,fortified by
6012,amazement,bolstered by
6012,amazement,underpinned by
6012,amazement,supported by
6012,amazement,sustained by
6012,amazement,maintained by
6012,amazement,preserved by
6012,amazement,conserved by
6012,amazement,protected by
6012,amazement,safeguarded by
6012,amazement,defended by
6012,amazement,guarded by
6012,amazement,shielded by
6012,amazement,sheltered by
6012,amazement,covered by
6012,amazement,screened by
6012,amazement,hidden by
6012,amazement,concealed by
6012,amazement,veiled by
6012,amazement,masked by
6012,amazement,disguised by
6012,amazement,camouflaged by
6012,amazement,obfuscated by
6012,amazement,blurred by
6012,amazement,dimmed by
6012,amazement,faded by
6012,amazement,vanished by
6012,amazement,disappeared by
6012,amazement,dissolved by
6012,amazement,evaporated by
6012,amazement,melted by
6012,amazement,consumed by
6012,amazement,destroyed by
6012,amazement,ruined by
6012,amazement,damaged by
6012,amazement,injured by
6012,amazement,harmed by
6012,amazement,hurt by
6012,amazement,wounded by
6012,amazement,afflicted by
6012,amazement,burdened by
6012,amazement,oppressed by
6012,amazement,suppressed by
6012,amazement,repressed by
6012,amazement,stifled by
6012,amazement,smothered by
6012,amazement,choked by
6012,amazement,suffocated by
6012,amazement,asphyxiated by
6012,amazement,extinguished by
6012,amazement,quenched by
6012,amazement,doused by
6012,amazement,smoldered by
6012,amazement,flickered by
6012,amazement,wavered by
6012,amazement,oscillated by
6012,amazement,fluctuated by
6012,amazement,varied by
6012,amazement,changed by
6012,amazement,altered by
6012,amazement,modified by
6012,amazement,transformed by
6012,amazement,converted by
6012,amazement,reformed by
6012,amazement,revolutionized by
6012,amazement,innovated by
6012,amazement,pioneered by
6012,amazement,originated by
6012,amazement,founded by
